id,age,educational-num,hours-per-week,income,workclass,education,marital-status,occupation,relationship,race,gender,native-country
6871,35,14,40,0,Private,Masters,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,United-States
596,23,10,25,0,Private,Some-college,Never-married,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,United-States
17559,37,9,25,0,Private,HS-grad,Separated,Other-service,Unmarried,Black,Female,United-States
1610,58,8,52,0,Self-emp-not-inc,12th,Divorced,Sales,Not-in-family,White,Female,United-States
11331,23,13,40,0,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,United-States
24899,51,9,45,0,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Female,Mexico
29674,27,13,40,1,Private,Bachelors,Married-civ-spouse,Sales,Other-relative,White,Male,United-States
17377,51,14,30,1,Self-emp-not-inc,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
28885,69,9,35,0,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
30997,29,10,40,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,United-States
2495,50,13,40,1,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
23213,20,9,30,0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
18172,53,10,40,0,Federal-gov,Some-college,Never-married,Prof-specialty,Unmarried,White,Female,United-States
25455,31,10,40,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
22934,20,7,15,0,Private,11th,Never-married,Transport-moving,Own-child,White,Male,United-States
3813,46,9,40,0,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
9405,45,5,40,0,Local-gov,9th,Never-married,Other-service,Own-child,White,Male,United-States
27922,17,7,20,0,Private,11th,Never-married,Sales,Own-child,White,Male,United-States
27512,39,3,40,0,Private,5th-6th,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,Philippines
5365,49,3,40,0,Local-gov,5th-6th,Married-civ-spouse,Other-service,Husband,White,Male,United-States
4724,37,13,77,0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,Vietnam
2299,25,10,40,0,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,United-States
21299,24,10,20,0,Private,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Female,United-States
24408,39,13,35,0,Private,Bachelors,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,United-States
9384,23,12,40,0,Federal-gov,Assoc-acdm,Never-married,Exec-managerial,Own-child,White,Female,Poland
2652,34,13,40,1,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Iran
21443,31,9,40,0,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,United-States
19724,38,14,40,0,Private,Masters,Never-married,Adm-clerical,Unmarried,White,Female,United-States
9382,32,9,54,0,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,United-States
25847,58,14,40,1,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
31700,17,7,12,0,Private,11th,Never-married,Priv-house-serv,Own-child,White,Female,United-States
3544,39,13,35,0,Local-gov,Bachelors,Divorced,Adm-clerical,Unmarried,White,Female,United-States
31988,25,10,40,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
4690,29,9,40,0,Private,HS-grad,Never-married,Tech-support,Own-child,Black,Male,United-States
21173,43,9,40,0,Private,HS-grad,Divorced,Farming-fishing,Not-in-family,Black,Male,United-States
14180,52,14,32,1,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
593,31,13,40,1,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,Canada
30009,28,13,50,0,Self-emp-not-inc,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
24599,26,9,40,1,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
28608,40,10,35,0,Self-emp-not-inc,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Male,United-States
13994,19,9,35,0,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,United-States
21045,36,14,70,0,Self-emp-not-inc,Masters,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
31382,26,7,15,0,Private,11th,Never-married,Machine-op-inspct,Unmarried,White,Female,United-States
32449,44,14,50,1,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,United-States
19149,22,10,40,0,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States
23527,60,11,40,1,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
25994,45,10,40,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,Vietnam
22801,26,9,40,0,Private,HS-grad,Separated,Craft-repair,Unmarried,Black,Female,United-States
24673,29,15,60,1,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Not-in-family,White,Male,United-States
7753,33,9,40,0,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,Black,Female,United-States
21246,61,5,40,0,Private,9th,Divorced,Other-service,Not-in-family,White,Male,United-States
1838,30,10,40,0,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Male,United-States
22181,27,13,40,1,Private,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,Cuba
31620,54,9,40,1,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,United-States
20882,54,9,45,0,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
30181,34,10,40,0,Private,Some-college,Divorced,Other-service,Unmarried,Black,Female,United-States
2836,40,9,40,0,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States
11103,35,14,50,1,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
563,24,9,40,0,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,Black,Female,United-States
24150,35,13,40,0,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
24770,58,16,24,1,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
24066,21,10,50,0,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States
32176,41,9,40,0,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
28204,41,9,40,1,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
1906,45,14,45,0,Local-gov,Masters,Divorced,Prof-specialty,Unmarried,White,Female,United-States
16448,44,14,40,0,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Unmarried,White,Female,United-States
13877,42,10,40,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,Germany
9094,24,6,40,0,Local-gov,10th,Never-married,Other-service,Not-in-family,White,Male,United-States
16125,21,6,25,0,Private,10th,Never-married,Other-service,Own-child,Black,Male,United-States
26213,19,10,15,0,Private,Some-college,Never-married,Sales,Own-child,White,Male,United-States
28361,19,10,16,0,Self-emp-not-inc,Some-college,Never-married,Sales,Own-child,White,Female,United-States
22867,33,16,40,1,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
10570,21,10,40,0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,United-States
30616,45,10,40,0,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
32415,57,9,50,1,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
4524,56,2,40,0,Private,1st-4th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
22887,50,13,60,0,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
21046,27,14,40,0,Private,Masters,Never-married,Sales,Own-child,White,Female,United-States
20804,35,13,50,1,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
22142,32,13,35,1,Federal-gov,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
23151,40,11,40,0,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
28434,46,13,36,0,Private,Bachelors,Separated,Prof-specialty,Unmarried,Black,Female,United-States
31223,29,13,50,0,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,United-States
10528,55,13,50,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
30724,46,9,40,1,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
30445,23,9,60,0,Private,HS-grad,Never-married,Sales,Own-child,White,Male,United-States
6804,59,9,52,1,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
7963,19,10,40,0,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Female,United-States
2655,27,13,40,0,Private,Bachelors,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Female,Hong
26135,28,14,40,0,State-gov,Masters,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
29779,42,11,45,0,Private,Assoc-voc,Married-civ-spouse,Other-service,Husband,White,Male,United-States
30357,41,11,45,0,Local-gov,Assoc-voc,Divorced,Craft-repair,Unmarried,White,Female,United-States
2458,29,10,38,0,Local-gov,Some-college,Separated,Adm-clerical,Unmarried,White,Female,United-States
29932,51,9,40,0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
2382,39,9,40,0,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
12533,50,9,35,1,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,United-States
27803,37,10,17,0,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,United-States
20183,25,9,40,0,Local-gov,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
10536,19,9,24,0,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States
16168,37,13,45,1,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
17551,39,13,45,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
15578,36,7,40,0,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
22768,53,9,40,0,Local-gov,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,United-States
22368,24,13,40,0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
9647,29,12,50,0,Private,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
22608,34,11,45,1,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,Black,Male,United-States
12943,52,10,60,0,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
9123,52,13,40,1,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States
9054,18,9,40,0,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
16835,73,11,32,0,Private,Assoc-voc,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,United-States
31190,21,10,35,0,Private,Some-college,Never-married,Tech-support,Own-child,White,Male,United-States
24606,47,11,60,1,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
28465,32,9,38,0,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,United-States
15512,24,10,20,0,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Male,United-States
13143,28,13,35,0,Private,Bachelors,Never-married,Adm-clerical,Own-child,Black,Male,United-States
22891,23,9,40,0,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,United-States
31289,33,13,50,0,Local-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
3365,51,13,40,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
23739,43,9,40,0,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
30711,18,9,12,0,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Female,United-States
8962,32,15,50,1,Private,Prof-school,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,United-States
15668,62,14,40,1,Federal-gov,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,Italy
15400,44,10,50,0,Private,Some-college,Divorced,Transport-moving,Unmarried,White,Male,United-States
19809,35,11,42,1,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
31090,32,10,60,0,Private,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
29042,20,9,40,0,Private,HS-grad,Never-married,Sales,Not-in-family,White,Male,United-States
29705,25,9,40,0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
31613,36,10,40,1,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
27637,39,12,40,1,Private,Assoc-acdm,Married-civ-spouse,Tech-support,Husband,White,Male,France
6137,36,11,50,1,Private,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,United-States
10313,64,9,40,0,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
8568,45,5,40,0,Private,9th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
13925,33,4,40,0,Private,7th-8th,Divorced,Handlers-cleaners,Own-child,White,Male,United-States
27857,40,10,40,0,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,Black,Female,United-States
2601,56,9,40,0,Federal-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,United-States
7251,18,7,12,0,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
20232,40,13,40,0,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,Black,Female,United-States
7589,46,13,40,0,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,United-States
7813,47,7,58,0,Private,11th,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
9546,60,10,60,0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
5193,61,9,36,0,Private,HS-grad,Widowed,Prof-specialty,Not-in-family,White,Female,United-States
27484,50,10,40,1,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
4910,41,9,48,0,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
4917,25,10,8,0,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
18469,17,6,10,0,Private,10th,Never-married,Other-service,Own-child,White,Male,United-States
21262,18,10,20,0,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States
5488,56,11,45,1,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
24340,25,9,24,0,Private,HS-grad,Never-married,Sales,Own-child,Black,Male,United-States
9650,69,13,40,0,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
11933,43,13,60,0,Federal-gov,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States
31767,19,10,25,0,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
24698,32,1,40,0,Private,Preschool,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico
25884,52,10,40,0,Federal-gov,Some-college,Separated,Exec-managerial,Not-in-family,White,Female,United-States
11576,36,13,40,1,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States
26081,40,4,8,0,Private,7th-8th,Separated,Prof-specialty,Not-in-family,White,Female,United-States
8340,46,10,38,1,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
31707,35,11,65,0,Self-emp-not-inc,Assoc-voc,Never-married,Farming-fishing,Own-child,White,Male,United-States
24696,46,5,43,0,Private,9th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
14748,30,10,40,0,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
8832,36,14,40,0,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
19001,51,9,40,1,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
31324,37,13,42,0,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
9879,52,4,64,0,Private,7th-8th,Divorced,Machine-op-inspct,Not-in-family,White,Female,United-States
6103,41,10,40,0,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
8119,34,9,75,1,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,Mexico
16568,25,9,40,0,Private,HS-grad,Separated,Craft-repair,Not-in-family,White,Male,United-States
19298,65,9,60,1,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
32213,28,13,30,0,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
18641,59,13,4,0,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
12429,49,15,60,1,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
20546,43,13,70,1,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
