ID,Percentage,Category
1252,0.7594304,FP
1253,0.49192852,TN
1254,0.23991257,TN
1255,0.3078274,TN
1256,0.15897831,TN
1257,0.46068618,FN
1258,0.3458472,TN
1259,0.43303162,TN
1260,0.5855352,FP
1261,0.7443964,TP
1262,0.25682884,TN
1263,0.50055,TP
1264,0.61634976,FP
1265,0.53099257,TP
1266,0.29259264,TN
1267,0.5956811,FP
1268,0.37580824,TN
1269,0.8753052,TP
1270,0.551022,TP
1271,0.21939546,TN
1272,0.39858988,TN
1273,0.73987937,TP
1274,0.47042146,TN
1275,0.25400114,TN
1276,0.39249912,TN
1277,0.473009,FN
1278,0.46039578,FN
1279,0.2640636,TN
1280,0.4714843,TN
1281,0.18513769,TN
1282,0.4759237,TN
1283,0.18062821,TN
1284,0.33279794,FN
1285,0.34098354,TN
1286,0.5412158,TP
1287,0.14751683,TN
1288,0.4820155,FN
1289,0.20165093,TN
1290,0.3713981,TN
1291,0.63834524,FP
1292,0.26429653,TN
1293,0.52250534,FP
1294,0.6648811,FP
1295,0.6041886,FP
1296,0.869026,TP
1297,0.6651092,TP
1298,0.25635836,FN
1299,0.77334917,TP
1300,0.3008242,TN
1301,0.8562664,TP
1302,0.37908328,TN
1303,0.24761836,TN
1304,0.18660396,TN
1305,0.36244863,FN
1306,0.63773584,TP
1307,0.66576153,TP
1308,0.27820128,TN
1309,0.6368468,TP
1310,0.87383306,TP
1311,0.5827879,TP
1312,0.6978868,FP
1313,0.7569399,TP
1314,0.407157,FN
1315,0.23182398,TN
1316,0.41901213,FN
1317,0.74357647,TP
1318,0.39612108,TN
1319,0.6296025,TP
1320,0.3802789,FN
1321,0.23503226,TN
1322,0.7632517,FP
1323,0.8150401,TP
1324,0.63177973,FP
1325,0.57470345,TP
1326,0.23540282,TN
1327,0.3630641,TN
1328,0.3916357,FN
1329,0.09663338,TN
1330,0.27236512,TN
1331,0.86349714,TP
1332,0.2562239,TN
1333,0.6307838,FP
1334,0.91890156,TP
1335,0.2675477,TN
1336,0.30335665,FN
1337,0.86306727,TP
1338,0.3396879,TN
1339,0.24302256,TN
1340,0.21340097,TN
1341,0.2769153,TN
1342,0.82914054,TP
1343,0.6316347,TP
1344,0.21344696,TN
1345,0.78321004,TP
1346,0.18477173,TN
1347,0.19365765,TN
1348,0.6006803,TP
1349,0.7647389,TP
1350,0.48785454,TN
1351,0.6172651,TP
1352,0.7860696,TP
1353,0.5235571,FP
1354,0.29942864,TN
1355,0.6828177,TP
1356,0.6942629,TP
1357,0.31926173,TN
1358,0.6833933,TP
1359,0.30296957,TN
1360,0.44904414,TN
1361,0.19120951,TN
1362,0.38244385,FN
1363,0.43952644,TN
1364,0.3862031,TN
1365,0.61108977,FP
1366,0.33486632,FN
1367,0.09552167,TN
1368,0.3136977,FN
1369,0.43313614,TN
1370,0.6084404,TP
1371,0.735824,TP
1372,0.35075697,FN
1373,0.28808093,TN
1374,0.22873238,TN
1375,0.4077419,TN
1376,0.26885596,TN
1377,0.7918452,TP
1378,0.42730555,TN
1379,0.66473716,TP
1380,0.23435296,TN
1381,0.14606082,TN
1382,0.10711704,TN
1383,0.22131811,TN
1384,0.119897135,TN
1385,0.13752773,TN
1386,0.760437,TP
1387,0.5116153,TP
1388,0.33310774,TN
1389,0.6313395,TP
1390,0.40365052,TN
1391,0.8481227,FP
1392,0.7275103,FP
1393,0.8124471,TP
1394,0.31127548,TN
1395,0.6508539,FP
1396,0.22666463,TN
1397,0.1955306,TN
1398,0.84031034,FP
1399,0.25786698,TN
1400,0.3364728,FN
1401,0.27877158,TN
1402,0.19433893,TN
1403,0.603666,TP
1404,0.71023834,TP
1405,0.34409377,TN
1406,0.8243939,FP
1407,0.2167037,TN
1408,0.6855153,FP
1409,0.37941766,TN
1410,0.1513108,TN
1411,0.33683112,FN
1412,0.73913467,TP
1413,0.13834785,TN
1414,0.7677277,TP
1415,0.20295426,TN
1416,0.39918524,TN
1417,0.32869315,FN
1418,0.29828817,TN
1419,0.12253167,TN
1420,0.650553,TP
1421,0.47161812,FN
1422,0.6409022,TP
1423,0.15091749,TN
1424,0.7188629,FP
1425,0.22673903,FN
1426,0.1359724,TN
1427,0.30278736,TN
1428,0.22413765,FN
1429,0.62615156,FP
1430,0.3278549,TN
1431,0.4728424,TN
1432,0.74232185,FP
1433,0.26554272,TN
1434,0.61754304,TP
1435,0.46465138,TN
1436,0.69665134,TP
1437,0.36379534,TN
1438,0.2326912,TN
1439,0.2368692,TN
1440,0.80395,TP
1441,0.40697232,TN
1442,0.41161934,TN
1443,0.17179407,TN
1444,0.21797425,TN
1445,0.3102614,TN
1446,0.26006457,TN
1447,0.6892661,TP
1448,0.6870712,TP
1449,0.5182936,FP
1450,0.5102248,TP
1451,0.7167028,FP
1452,0.8346837,TP
1453,0.8271809,FP
1454,0.060914095,TN
1455,0.61201024,FP
1456,0.66363144,FP
1457,0.82656133,TP
1458,0.54639566,TP
1459,0.3824941,FN
1460,0.1908546,TN
1461,0.16567425,TN
1462,0.52454114,FP
1463,0.8472301,TP
1464,0.7558398,TP
1465,0.8938676,TP
1466,0.5991869,FP
1467,0.49871868,TN
1468,0.39949906,TN
1469,0.83604085,TP
1470,0.6973858,TP
1471,0.2129666,TN
1472,0.45831034,FN
1473,0.40917292,FN
1474,0.31338006,TN
1475,0.6007861,TP
1476,0.20654775,TN
1477,0.2695692,TN
1478,0.06567937,TN
1479,0.1649856,FN
1480,0.17524348,TN
1481,0.53323436,FP
1482,0.65112716,FP
1483,0.5001637,FP
1484,0.7049275,TP
1485,0.79496044,TP
1486,0.22137965,TN
1487,0.1550566,TN
1488,0.16445015,TN
1489,0.09446618,TN
1490,0.09485675,TN
1491,0.23212841,TN
1492,0.24652267,TN
1493,0.28307468,TN
1494,0.45892653,FN
1495,0.30734584,TN
1496,0.62594146,FP
1497,0.41014224,TN
1498,0.31769148,TN
1499,0.22918464,TN
1500,0.45273703,TN
1501,0.632528,FP
1502,0.3821727,TN
1503,0.65230834,FP
1504,0.58254075,TP
1505,0.8334466,TP
1506,0.6535341,FP
1507,0.54955596,FP
1508,0.49652833,TN
1509,0.7637813,TP
1510,0.18931907,TN
1511,0.399783,TN
1512,0.8356902,TP
1513,0.32128087,TN
1514,0.42990676,TN
1515,0.18864125,TN
1516,0.30039448,TN
1517,0.7152281,FP
1518,0.26058578,TN
1519,0.41840822,TN
1520,0.25515917,TN
1521,0.17883737,TN
1522,0.22042266,TN
1523,0.10329649,TN
1524,0.48118588,TN
1525,0.3734748,TN
1526,0.1840761,TN
1527,0.7409961,TP
1528,0.6494146,FP
1529,0.18862557,TN
1530,0.14580695,TN
1531,0.6903461,TP
1532,0.40908632,TN
1533,0.5011536,FP
1534,0.67272604,TP
1535,0.45371825,TN
1536,0.5451421,FP
1537,0.2600655,TN
1538,0.5839996,TP
1539,0.5268967,TP
1540,0.3088376,TN
1541,0.15552147,TN
1542,0.35561156,TN
1543,0.593791,TP
1544,0.3933415,TN
1545,0.22216953,FN
1546,0.27804613,TN
1547,0.57892394,FP
1548,0.1388572,TN
1549,0.28600523,TN
1550,0.091273084,TN
1551,0.08354496,TN
1552,0.6988092,TP
1553,0.63123643,TP
1554,0.28221315,TN
1555,0.3280844,FN
1556,0.83980244,TP
1557,0.46456698,FN
1558,0.27245384,TN
1559,0.4424346,FN
1560,0.19008864,TN
1561,0.8097801,FP
1562,0.27700382,FN
1563,0.15521592,TN
1564,0.7488098,FP
1565,0.21645509,TN
1566,0.53028595,FP
1567,0.75421965,TP
1568,0.83239114,FP
1569,0.42013985,TN
1570,0.40130427,TN
1571,0.4032278,TN
1572,0.19608805,TN
1573,0.17547633,TN
1574,0.18186785,FN
1575,0.29070854,TN
1576,0.093420476,TN
1577,0.81947017,TP
1578,0.53577965,FP
1579,0.7689055,TP
1580,0.63575727,TP
1581,0.58292603,TP
1582,0.3759435,TN
1583,0.27951327,TN
1584,0.51591957,TP
1585,0.71831524,TP
1586,0.8497937,TP
1587,0.8055256,FP
1588,0.45723456,FN
1589,0.59725976,FP
1590,0.49388844,FN
1591,0.3502233,TN
1592,0.38888958,TN
1593,0.30245557,TN
1594,0.31180388,TN
1595,0.16963635,TN
1596,0.16559877,TN
1597,0.3825043,TN
1598,0.436771,FN
1599,0.801906,FP
1600,0.61501527,TP
1601,0.328892,TN
1602,0.7579895,TP
1603,0.5960593,FP
1604,0.3484297,TN
1605,0.3494703,TN
1606,0.74062663,FP
1607,0.4541488,TN
1608,0.53144187,TP
1609,0.27463815,FN
1610,0.6153786,TP
1611,0.6390509,TP
1612,0.8276969,TP
1613,0.2721207,TN
1614,0.42802882,FN
1615,0.43016508,FN
1616,0.34496766,TN
1617,0.3012248,FN
1618,0.17513123,TN
1619,0.6484481,TP
1620,0.49523622,FN
1621,0.061138306,TN
1622,0.7025235,TP
1623,0.39626342,TN
1624,0.1806879,TN
1625,0.8385339,TP
1626,0.12256965,TN
1627,0.36337817,TN
1628,0.56422275,TP
1629,0.2956492,TN
1630,0.65040857,TP
1631,0.42884195,TN
1632,0.48062032,TN
1633,0.15898518,FN
1634,0.90614176,FP
1635,0.51597476,FP
1636,0.11146635,TN
1637,0.2620722,TN
1638,0.31050062,TN
1639,0.13301688,TN
1640,0.41215253,TN
1641,0.47292566,FN
1642,0.2479396,TN
1643,0.32201296,TN
1644,0.49159446,FN
1645,0.23230062,TN
1646,0.16349989,TN
1647,0.26111883,TN
1648,0.23872621,TN
1649,0.2665296,TN
1650,0.26899356,TN
1651,0.8348395,TP
1652,0.59435296,FP
1653,0.65137935,FP
1654,0.66621834,TP
1655,0.5433995,TP
1656,0.29739884,TN
1657,0.21219246,TN
1658,0.14046255,TN
1659,0.6817896,TP
1660,0.14094159,TN
1661,0.49330568,TN
1662,0.7591916,FP
1663,0.22692217,TN
1664,0.4395158,TN
1665,0.71438164,FP
1666,0.8046075,TP
1667,0.5878414,TP
1668,0.24925876,TN
1669,0.30542424,TN
1670,0.4418637,TN
1671,0.79129666,FP
1672,0.2964512,TN
1673,0.11702309,TN
1674,0.86699915,TP
1675,0.9104747,TP
1676,0.8095949,TP
1677,0.2132408,TN
1678,0.85607684,TP
1679,0.7466497,TP
1680,0.14359882,TN
1681,0.85580206,TP
1682,0.28420752,TN
1683,0.33130243,TN
1684,0.83203906,TP
1685,0.488059,FN
1686,0.21863024,TN
1687,0.76715356,TP
1688,0.18464711,TN
1689,0.5792951,FP
1690,0.61504024,TP
1691,0.7258001,TP
1692,0.45084783,FN
1693,0.21459046,TN
1694,0.45819807,FN
1695,0.68411416,TP
1696,0.13477533,FN
1697,0.31208816,TN
1698,0.16046867,TN
1699,0.701038,FP
1700,0.33656603,TN
1701,0.40628678,TN
1702,0.16799319,TN
1703,0.3579688,TN
1704,0.75815386,TP
1705,0.40030152,FN
1706,0.32036272,TN
1707,0.5091188,FP
1708,0.2780469,TN
1709,0.29212135,TN
1710,0.30117348,TN
1711,0.5645338,TP
1712,0.28702724,TN
1713,0.5903721,TP
1714,0.25068992,TN
1715,0.7878855,TP
1716,0.3659552,TN
1717,0.5684269,FP
1718,0.32014266,FN
1719,0.17632432,TN
1720,0.65257144,TP
1721,0.28961137,TN
1722,0.2832989,FN
1723,0.12114168,TN
1724,0.26649863,TN
1725,0.2860076,TN
1726,0.47268742,TN
1727,0.35565865,TN
1728,0.105543524,TN
1729,0.1348108,TN
1730,0.49260882,FN
1731,0.7600417,FP
1732,0.5791765,TP
1733,0.600043,FP
1734,0.24242702,FN
1735,0.19536377,TN
1736,0.51690614,FP
1737,0.39544132,TN
1738,0.21373495,TN
1739,0.18529467,TN
1740,0.50543904,FP
1741,0.37837434,TN
1742,0.5967521,FP
1743,0.29489928,FN
1744,0.28386697,TN
1745,0.21509476,TN
1746,0.28554007,TN
1747,0.4806833,TN
1748,0.57813144,TP
1749,0.29816172,TN
1750,0.55367297,FP
1751,0.6317381,FP
1752,0.58379954,TP
1753,0.27461916,TN
1754,0.6628039,TP
1755,0.12218981,TN
1756,0.16654092,TN
1757,0.13365118,TN
1758,0.73605,TP
1759,0.23844118,TN
1760,0.35849085,TN
1761,0.27716824,TN
1762,0.2601128,FN
1763,0.12451309,TN
1764,0.3320645,TN
1765,0.7306226,TP
1766,0.5326671,FP
1767,0.35963258,TN
1768,0.2550899,TN
1769,0.50015205,FP
1770,0.41356114,TN
1771,0.15972838,TN
1772,0.33224902,TN
1773,0.46186194,TN
1774,0.7396064,FP
1775,0.7445365,TP
1776,0.50347996,FP
1777,0.32519257,TN
1778,0.45298108,FN
1779,0.20276313,TN
1780,0.8662259,FP
1781,0.7408678,TP
1782,0.7809758,TP
1783,0.21998388,TN
1784,0.8400513,TP
1785,0.36343974,TN
1786,0.80965334,FP
1787,0.24037129,TN
1788,0.3551973,TN
1789,0.4994721,TN
1790,0.57516897,FP
1791,0.8350791,TP
1792,0.29095805,TN
1793,0.75246793,TP
1794,0.5731177,FP
1795,0.67664266,TP
1796,0.6517447,FP
1797,0.42164582,FN
1798,0.45752573,TN
1799,0.367005,TN
1800,0.24227794,TN
1801,0.32311243,TN
1802,0.4179951,TN
1803,0.18181412,TN
1804,0.3320944,FN
1805,0.8817166,TP
1806,0.23986422,FN
1807,0.77502424,TP
1808,0.31312326,TN
1809,0.37405786,TN
1810,0.48871344,TN
1811,0.41801617,FN
1812,0.18096396,TN
1813,0.3383961,TN
1814,0.24124718,TN
1815,0.2997777,TN
1816,0.4962445,FN
1817,0.42660543,FN
1818,0.32183096,TN
1819,0.12814252,TN
1820,0.49245203,TN
1821,0.42525235,FN
1822,0.75644803,TP
1823,0.093993366,TN
1824,0.20301871,TN
1825,0.52939135,FP
1826,0.6482501,FP
1827,0.17426708,TN
1828,0.10834396,TN
1829,0.26023003,TN
1830,0.83272725,TP
1831,0.8413957,TP
1832,0.13162479,TN
1833,0.38872343,TN
1834,0.5573143,FP
1835,0.44765356,FN
1836,0.21161328,TN
1837,0.22519197,TN
1838,0.4794412,FN
1839,0.19339871,TN
1840,0.17047486,FN
1841,0.4951712,FN
1842,0.15713175,TN
1843,0.37840366,TN
1844,0.74158055,TP
1845,0.48907965,FN
1846,0.118912295,FN
1847,0.47979856,FN
1848,0.35172987,TN
1849,0.16079928,TN
1850,0.2556267,TN
1851,0.29180974,TN
1852,0.20783453,TN
1853,0.39731333,FN
1854,0.21654043,TN
1855,0.33332384,FN
1856,0.08810151,TN
1857,0.09872464,TN
1858,0.6758333,FP
1859,0.6882413,TP
1860,0.42228127,TN
1861,0.502367,TP
1862,0.38891724,TN
1863,0.16734505,TN
1864,0.124861844,TN
1865,0.5512648,FP
1866,0.590434,TP
1867,0.6834314,FP
1868,0.2937854,FN
1869,0.17220336,TN
1870,0.65661764,TP
1871,0.17351535,TN
1872,0.13627076,TN
1873,0.30271012,TN
1874,0.16471033,FN
1875,0.73499334,FP
1876,0.3450683,TN
1877,0.7068185,TP
1878,0.23821639,FN
1879,0.42996895,TN
1880,0.32760063,TN
1881,0.28576297,TN
1882,0.18009897,TN
1883,0.47293553,FN
1884,0.29489192,TN
1885,0.20811066,TN
1886,0.50380665,FP
1887,0.49593362,FN
1888,0.82218903,TP
1889,0.58482313,TP
1890,0.15226811,FN
1891,0.43918282,TN
1892,0.7081847,TP
1893,0.56620634,FP
1894,0.16654716,TN
1895,0.28220072,TN
1896,0.16768937,TN
1897,0.2929313,TN
1898,0.60303557,TP
1899,0.42146918,TN
1900,0.77742213,TP
1901,0.7896296,TP
1902,0.44261268,TN
1903,0.14727928,TN
1904,0.18665221,TN
1905,0.4315712,TN
1906,0.113616794,TN
1907,0.3604379,TN
1908,0.43614414,TN
1909,0.47911808,FN
1910,0.25681672,TN
1911,0.22062168,TN
1912,0.27799696,FN
1913,0.364575,TN
1914,0.78559715,TP
1915,0.19879179,TN
1916,0.4151176,TN
1917,0.52311313,TP
1918,0.6990737,TP
1919,0.24675015,TN
1920,0.15147391,FN
1921,0.18589233,TN
1922,0.61626446,TP
1923,0.66798335,TP
1924,0.45378903,TN
1925,0.46697053,TN
1926,0.291131,TN
1927,0.08484555,TN
1928,0.36520645,FN
1929,0.24660745,TN
1930,0.42668465,FN
1931,0.80881214,TP
1932,0.5979418,FP
1933,0.30268887,TN
1934,0.6340329,TP
1935,0.22566226,TN
1936,0.8057707,TP
1937,0.8701322,TP
1938,0.2459457,TN
1939,0.6135917,FP
1940,0.76717675,TP
1941,0.053940836,TN
1942,0.16803642,TN
1943,0.1316603,TN
1944,0.5242302,FP
1945,0.18511705,TN
1946,0.18217237,TN
1947,0.41063127,TN
1948,0.059257068,TN
1949,0.4592931,FN
1950,0.4388192,TN
1951,0.4569062,FN
1952,0.36053374,FN
1953,0.7744276,TP
1954,0.5562523,TP
1955,0.39437512,TN
1956,0.17643139,TN
1957,0.5968971,FP
1958,0.511267,FP
1959,0.5891035,FP
1960,0.46946937,FN
1961,0.19947423,TN
1962,0.45854712,TN
1963,0.7705493,TP
1964,0.32058764,FN
1965,0.13109167,TN
1966,0.642247,FP
1967,0.5548065,TP
1968,0.39244178,TN
1969,0.6862092,TP
1970,0.4238634,FN
1971,0.2622484,TN
1972,0.4962776,FN
1973,0.41810316,TN
1974,0.2933432,TN
1975,0.23494434,FN
1976,0.3579318,TN
1977,0.22940764,TN
1978,0.17989607,TN
1979,0.312004,FN
1980,0.30877554,FN
1981,0.28335434,TN
1982,0.46765494,TN
1983,0.48680782,FN
1984,0.111705825,TN
1985,0.5108976,FP
1986,0.16935584,TN
1987,0.2796701,TN
1988,0.8091692,FP
1989,0.18177985,TN
1990,0.71025515,TP
1991,0.5466533,TP
1992,0.5455707,TP
1993,0.46206605,TN
1994,0.3184793,TN
1995,0.7067854,TP
1996,0.63516754,TP
1997,0.17332168,TN
1998,0.43906468,TN
1999,0.29069954,TN
2000,0.27393475,TN
2001,0.48108447,FN
2002,0.15946823,TN
2003,0.34246483,TN
2004,0.35612017,TN
2005,0.4146116,TN
2006,0.44991937,TN
2007,0.3525438,TN
2008,0.52403766,TP
2009,0.30161422,TN
2010,0.7204561,TP
2011,0.42397687,TN
2012,0.566445,FP
2013,0.15495713,TN
2014,0.13984883,TN
2015,0.39066604,TN
2016,0.36364424,TN
2017,0.40467018,TN
2018,0.48036224,TN
2019,0.359941,FN
2020,0.3018868,TN
2021,0.13277198,TN
2022,0.16788638,TN
2023,0.27837142,FN
2024,0.41657785,TN
2025,0.22265553,TN
2026,0.6900844,TP
2027,0.3269968,TN
2028,0.19265065,TN
2029,0.18730667,FN
2030,0.24116938,TN
2031,0.063775174,TN
2032,0.10428851,TN
2033,0.52178335,TP
2034,0.5630164,TP
2035,0.6842554,TP
2036,0.5234222,TP
2037,0.7359511,TP
2038,0.6328539,FP
2039,0.28663987,TN
2040,0.37544855,FN
2041,0.21318586,TN
2042,0.39656937,FN
2043,0.32547554,TN
2044,0.47854447,TN
2045,0.5301964,FP
2046,0.17718956,TN
2047,0.41693074,FN
2048,0.55216354,TP
2049,0.44502673,TN
2050,0.64892143,TP
2051,0.1660559,TN
2052,0.3345757,TN
2053,0.08528975,TN
2054,0.09453788,TN
2055,0.12809715,TN
2056,0.3332658,TN
2057,0.6346211,FP
2058,0.82011086,FP
2059,0.12356762,TN
2060,0.18512389,TN
2061,0.58740383,TP
2062,0.68847114,TP
2063,0.31582528,TN
2064,0.34063008,TN
2065,0.82487774,TP
2066,0.1232844,TN
2067,0.65321624,TP
2068,0.22430275,TN
2069,0.11169675,TN
2070,0.1784121,TN
2071,0.32852638,FN
2072,0.47293302,FN
2073,0.6652418,TP
2074,0.07697395,TN
2075,0.2269013,TN
2076,0.14260298,TN
2077,0.39154577,TN
2078,0.2117916,TN
2079,0.67852974,TP
2080,0.16893041,TN
2081,0.19058608,TN
2082,0.6973404,TP
2083,0.49714082,FN
2084,0.3480767,TN
2085,0.13789357,FN
2086,0.38182437,TN
2087,0.6943357,FP
2088,0.09587629,TN
2089,0.73980016,TP
2090,0.23810443,TN
2091,0.49970227,FN
2092,0.70560014,TP
2093,0.2514307,TN
2094,0.7058614,TP
2095,0.35516986,TN
2096,0.22053286,FN
2097,0.7737055,TP
2098,0.3776261,FN
2099,0.7283221,TP
2100,0.55631685,TP
2101,0.2974704,FN
2102,0.43517014,FN
2103,0.32349905,TN
2104,0.2507125,TN
2105,0.3562887,TN
2106,0.19140883,TN
2107,0.7682289,TP
2108,0.27998212,TN
2109,0.22603194,TN
2110,0.36694434,TN
2111,0.14207819,TN
2112,0.20626248,TN
2113,0.6767088,TP
2114,0.18529125,TN
2115,0.17166352,TN
2116,0.3911868,TN
2117,0.22713116,TN
2118,0.19448717,TN
2119,0.10803036,TN
2120,0.3052546,TN
2121,0.21560927,FN
2122,0.3972039,FN
2123,0.5881525,TP
2124,0.2999793,FN
2125,0.18045829,TN
2126,0.12079209,TN
2127,0.036820438,TN
2128,0.5375575,TP
2129,0.25812614,FN
2130,0.49874172,TN
2131,0.5816571,TP
2132,0.20305185,FN
2133,0.5714851,TP
2134,0.16090792,FN
2135,0.55910456,TP
2136,0.45889008,TN
2137,0.28375205,FN
2138,0.31224644,FN
2139,0.13061932,FN
2140,0.17184725,TN
2141,0.18922722,TN
2142,0.42561272,TN
2143,0.27277663,FN
2144,0.19275786,TN
2145,0.09466276,TN
2146,0.092396736,TN
2147,0.31537572,FN
2148,0.5142544,FP
2149,0.38623682,TN
2150,0.43920112,TN
2151,0.18661219,TN
2152,0.078554444,TN
2153,0.17940776,TN
2154,0.17834595,FN
2155,0.13574392,TN
2156,0.46493497,TN
2157,0.7161773,TP
2158,0.33697504,TN
2159,0.3439882,TN
2160,0.21422721,TN
2161,0.27730763,TN
2162,0.19879709,TN
2163,0.29502457,TN
2164,0.18347521,TN
2165,0.08630937,TN
2166,0.60791314,TP
2167,0.16297123,TN
2168,0.77694124,TP
2169,0.10763664,TN
2170,0.29376978,TN
2171,0.07535677,TN
2172,0.81066644,TP
2173,0.63061476,FP
2174,0.29396048,TN
2175,0.1950856,FN
2176,0.2662378,TN
2177,0.28050312,TN
2178,0.7432276,TP
2179,0.2562551,TN
2180,0.5124492,FP
2181,0.7356152,TP
2182,0.23977047,FN
2183,0.48112375,TN
2184,0.21315469,TN
2185,0.43566048,TN
2186,0.45291513,TN
2187,0.23384991,TN
2188,0.5979314,TP
2189,0.3163692,TN
2190,0.33480233,FN
2191,0.49094993,TN
2192,0.15270577,TN
2193,0.54546815,FP
2194,0.2794487,TN
2195,0.31073287,TN
2196,0.31969947,TN
2197,0.51927376,TP
2198,0.25439304,TN
2199,0.5675336,FP
2200,0.46789464,FN
2201,0.16741477,TN
2202,0.16304229,TN
2203,0.24174139,FN
2204,0.70448923,TP
2205,0.28931293,TN
2206,0.21183649,TN
2207,0.2065467,FN
2208,0.26928747,FN
2209,0.34504628,TN
2210,0.80310404,TP
2211,0.49947342,TN
2212,0.3486874,FN
2213,0.73659825,TP
2214,0.1842709,TN
2215,0.4548378,FN
2216,0.13991772,TN
2217,0.18749493,TN
2218,0.2692621,FN
2219,0.10962583,FN
2220,0.13448818,TN
2221,0.17229474,FN
2222,0.49208215,FN
2223,0.6724581,TP
2224,0.25684965,TN
2225,0.61049443,FP
2226,0.41631925,TN
2227,0.2313892,TN
2228,0.24233903,FN
2229,0.18133065,TN
2230,0.3123054,TN
2231,0.41534045,TN
2232,0.2629308,TN
2233,0.4757,FN
2234,0.08381381,TN
2235,0.5536707,TP
2236,0.20586373,TN
2237,0.23180483,FN
2238,0.14748837,TN
2239,0.26754427,TN
2240,0.22671904,FN
2241,0.19359699,FN
2242,0.23091453,TN
2243,0.21600427,TN
2244,0.1810681,TN
2245,0.73848635,FP
2246,0.25131354,FN
2247,0.5078015,TP
2248,0.53443587,FP
2249,0.2143232,TN
2250,0.0830191,TN
2251,0.13675328,TN
2252,0.7282112,TP
2253,0.7008658,TP
2254,0.042676542,TN
2255,0.09948753,TN
2256,0.2774147,TN
2257,0.25574222,TN
2258,0.16416001,FN
2259,0.21325001,TN
2260,0.3398212,TN
2261,0.82602423,TP
2262,0.24953723,TN
2263,0.7873564,TP
2264,0.213112,TN
2265,0.64981633,TP
2266,0.5457614,TP
2267,0.41472584,FN
2268,0.3766175,TN
2269,0.0962297,TN
2270,0.20928846,FN
2271,0.2745464,TN
2272,0.5079511,FP
2273,0.36314616,FN
2274,0.60950965,FP
2275,0.12827645,TN
2276,0.54052156,FP
2277,0.2968749,TN
2278,0.22440018,TN
2279,0.79717875,FP
2280,0.14841272,TN
2281,0.75926465,FP
2282,0.26948372,TN
2283,0.40071923,TN
2284,0.34351036,TN
2285,0.7737993,FP
2286,0.17995955,TN
2287,0.69218,TP
2288,0.69768184,TP
2289,0.20814094,TN
2290,0.5595972,TP
2291,0.19481866,TN
2292,0.38825592,TN
2293,0.4727455,TN
2294,0.6163489,FP
2295,0.7051424,FP
2296,0.34029925,TN
2297,0.22413036,TN
2298,0.2147283,TN
2299,0.22145876,FN
2300,0.3096593,TN
2301,0.102735616,TN
2302,0.30724064,TN
2303,0.14020443,TN
2304,0.29196393,TN
2305,0.41530448,TN
2306,0.33601,TN
2307,0.5704571,TP
2308,0.3310402,FN
2309,0.18062994,TN
2310,0.42027882,TN
2311,0.14943027,TN
2312,0.5038271,TP
2313,0.1944498,TN
2314,0.21928342,FN
2315,0.7311717,TP
2316,0.5536269,TP
2317,0.65076166,TP
2318,0.47268263,FN
2319,0.8359804,FP
2320,0.5815958,TP
2321,0.09347244,TN
2322,0.13933237,TN
2323,0.7832838,TP
2324,0.80617553,FP
2325,0.057102416,TN
2326,0.72405714,FP
2327,0.36176872,FN
2328,0.8481256,TP
2329,0.13368644,TN
2330,0.18204004,TN
2331,0.11825004,TN
2332,0.5283005,FP
2333,0.7854406,FP
2334,0.13197742,TN
2335,0.80813056,TP
2336,0.19929086,FN
2337,0.62471575,FP
2338,0.34110177,TN
2339,0.095275395,FN
2340,0.708942,TP
2341,0.6332166,FP
2342,0.23938687,FN
2343,0.15815657,FN
2344,0.6569963,TP
2345,0.7132263,TP
2346,0.21934226,TN
2347,0.6801051,FP
2348,0.7387115,TP
2349,0.34728828,FN
2350,0.38081798,TN
2351,0.6982784,TP
2352,0.7213533,TP
2353,0.33550376,TN
2354,0.10252458,TN
2355,0.44314036,FN
2356,0.45353436,FN
2357,0.5900993,FP
2358,0.25527138,TN
2359,0.12782884,TN
2360,0.16916622,TN
2361,0.49922362,FN
2362,0.39605775,FN
2363,0.41969788,TN
2364,0.22196712,FN
2365,0.46739253,FN
2366,0.49737898,TN
2367,0.23012617,TN
2368,0.5077313,TP
2369,0.5156621,TP
2370,0.27564654,TN
2371,0.46051157,FN
2372,0.08740957,TN
2373,0.14417753,TN
2374,0.14539152,TN
2375,0.21311373,TN
2376,0.71300596,FP
2377,0.17314209,TN
2378,0.55467385,FP
2379,0.10693842,TN
2380,0.45347115,TN
2381,0.33299342,TN
2382,0.26802596,TN
2383,0.39167118,TN
2384,0.501348,TP
2385,0.53197664,TP
2386,0.5699107,TP
2387,0.63534695,FP
2388,0.37530494,TN
2389,0.15188618,TN
2390,0.35727665,FN
2391,0.10751416,TN
2392,0.16908514,FN
2393,0.63402516,FP
2394,0.2984941,TN
2395,0.15284564,TN
2396,0.3311432,FN
2397,0.25433373,TN
2398,0.19388168,TN
2399,0.49953339,FN
2400,0.6512228,FP
2401,0.67749286,TP
2402,0.3781576,TN
2403,0.2201769,TN
2404,0.5028759,FP
2405,0.21141651,TN
2406,0.21560468,TN
2407,0.1997745,TN
2408,0.579375,FP
2409,0.2130622,TN
2410,0.7146421,TP
2411,0.64380246,TP
2412,0.29594898,FN
2413,0.48909414,TN
2414,0.40920714,TN
2415,0.114277035,TN
2416,0.70653087,FP
2417,0.36509913,FN
2418,0.6143534,FP
2419,0.54273075,FP
